MovieId,Number,VideoPath,MissingFields,ProtectedFields,ProviderPlan,Status,FailureCategory,Attempts,ElapsedMilliseconds,AddedFields,Reason
2623,"FC2-PPV-2955361","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-2955361.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2624,"FC2-PPV-2968173","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-2968173.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2625,"FC2-PPV-2969832","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-2969832.mp4","Actors|Genres|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2626,"FC2-PPV-3056715","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3056715.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2627,"FC2-PPV-3057930","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3057930.mp4","Actors|Genres|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2628,"FC2-PPV-3135598","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3135598.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2629,"FC2-PPV-3150546","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3150546.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2630,"FC2-PPV-3157428","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3157428.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2631,"FC2-PPV-3161766","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3161766.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2632,"FC2-PPV-3165903","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3165903.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2633,"FC2-PPV-3167395","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3167395.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2634,"FC2-PPV-3180681_1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3180681_1.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3180681_1 与文件重识别 FC2-PPV-3180681 不一致。"
2635,"FC2-PPV-3180681_2","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3180681_2.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3180681_2 与文件重识别 FC2-PPV-3180681 不一致。"
2636,"FC2-PPV-3206621","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3206621.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2637,"FC2-PPV-3215810","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3215810.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2638,"FC2-PPV-3215925","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3215925.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2639,"FC2-PPV-3229025","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3229025.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2640,"FC2-PPV-3258004","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3258004.mp4","Actors|Genres|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2641,"FC2-PPV-3259498","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3259498.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2642,"FC2-PPV-3259498_1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3259498_1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3259498_1 与文件重识别 FC2-PPV-3259498 不一致。"
2643,"FC2-PPV-3259498_3","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3259498_3.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3259498_3 与文件重识别 FC2-PPV-3259498 不一致。"
2644,"FC2-PPV-3260300","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3260300.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2645,"FC2-PPV-3261090_1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3261090_1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3261090_1 与文件重识别 FC2-PPV-3261090 不一致。"
2646,"FC2-PPV-3261090_2","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3261090_2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3261090_2 与文件重识别 FC2-PPV-3261090 不一致。"
2647,"FC2-PPV-3262916","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3262916.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2648,"FC2-PPV-3272089","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3272089.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2649,"FC2-PPV-3283758","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3283758.mp4","Actors|Genres|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2650,"FC2-PPV-3289780_1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3289780_1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3289780_1 与文件重识别 FC2-PPV-3289780 不一致。"
2651,"FC2-PPV-3289780_2","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3289780_2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3289780_2 与文件重识别 FC2-PPV-3289780 不一致。"
2652,"FC2-PPV-3319565","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3319565.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2653,"FC2-PPV-3369283","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3369283.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2654,"FC2-PPV-3389408","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3389408.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2655,"FC2-PPV-3393451","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3393451.mp4","Actors|Genres|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2656,"FC2-PPV-3418274","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3418274.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2657,"FC2-PPV-3513210","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3513210.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2658,"FC2-PPV-3537141","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3537141.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2659,"FC2-PPV-3691748","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3691748.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2660,"FC2-PPV-3834913","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3834913.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2661,"FC2-PPV-3857226","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3857226.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2662,"FC2-PPV-3972042","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3972042.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2663,"FC2-PPV-3987318","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-3987318.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2664,"FC2-PPV-4029021","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-4029021.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2665,"FC2-PPV-4054910","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-4054910.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2666,"FC2-PPV-4057921","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-4057921.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2667,"FC2-PPV-4065572","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-4065572.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2668,"FC2-PPV-4100529_1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-4100529_1.mp4","Actors|Genres|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-4100529_1 与文件重识别 FC2-PPV-4100529 不一致。"
2669,"FC2-PPV-4100529_2","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-4100529_2.mp4","Actors|Genres|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-4100529_2 与文件重识别 FC2-PPV-4100529 不一致。"
2670,"FC2-PPV-4147114","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-4147114.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2671,"FC2PPV-1272002","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-1272002.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-1272002 与文件重识别 FC2-PPV-1272002 不一致。"
2672,"FC2PPV-1391490","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-1391490.mp4","Actors|Genres|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-1391490 与文件重识别 FC2-PPV-1391490 不一致。"
2673,"FC2PPV-2282643-1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-2282643-1.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-2282643-1 与文件重识别 FC2-PPV-2282643 不一致。"
2674,"FC2PPV-2282643-3","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-2282643-3.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-2282643-3 与文件重识别 FC2-PPV-2282643 不一致。"
2675,"FC2PPV-2864440","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-2864440.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-2864440 与文件重识别 FC2-PPV-2864440 不一致。"
2676,"FC2PPV-3061625-3","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3061625-3.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3061625-3 与文件重识别 FC2-PPV-3061625 不一致。"
2677,"FC2PPV-3079302","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3079302.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3079302 与文件重识别 FC2-PPV-3079302 不一致。"
2678,"FC2PPV-3111741-1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3111741-1.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3111741-1 与文件重识别 FC2-PPV-3111741 不一致。"
2679,"FC2PPV-3111741-2","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3111741-2.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3111741-2 与文件重识别 FC2-PPV-3111741 不一致。"
2680,"FC2PPV-3195476-1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3195476-1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3195476-1 与文件重识别 FC2-PPV-3195476 不一致。"
2681,"FC2PPV-3195476-2","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3195476-2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3195476-2 与文件重识别 FC2-PPV-3195476 不一致。"
2682,"FC2PPV-3204686","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3204686.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3204686 与文件重识别 FC2-PPV-3204686 不一致。"
2683,"FC2PPV-3264420","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3264420.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3264420 与文件重识别 FC2-PPV-3264420 不一致。"
2684,"FC2PPV-3611004-1","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3611004-1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3611004-1 与文件重识别 FC2-PPV-3611004 不一致。"
2685,"FC2PPV-3611004-2","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-3611004-2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3611004-2 与文件重识别 FC2-PPV-3611004 不一致。"
2695,"FZ-65","Z:\bcbcbcbc\ca-ES\data\未分类\FZ65.mkv","Genres|Description|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2696,"HJMO-615","Z:\bcbcbcbc\ca-ES\data\未分类\HJMO-615.mp4","Actors","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2699,"HUNTA-972","Z:\bcbcbcbc\ca-ES\data\未分类\HUNTA-972.mp4","Actors","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2701,"IDBD-763A","Z:\bcbcbcbc\ca-ES\data\未分类\IDBD-763A.mp4","Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 IDBD-763A 与文件重识别 IDBD-763 不一致。"
2719,"KAMEF-013","Z:\bcbcbcbc\ca-ES\data\未分类\KAMEF-013.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2720,"KAMEF-034","Z:\bcbcbcbc\ca-ES\data\未分类\KAMEF-034.mp4","Actors|Description|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2723,"KUF13045F","Z:\bcbcbcbc\ca-ES\data\未分类\KUF13045F.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
2726,"MD-0221","Z:\bcbcbcbc\ca-ES\data\未分类\MD-0221.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2737,"NPJB-081","Z:\bcbcbcbc\ca-ES\data\未分类\NPJB-081.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2738,"NPJB-081","Z:\bcbcbcbc\ca-ES\data\未分类\NPJB081.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2744,"POW-038","Z:\bcbcbcbc\ca-ES\data\未分类\POW-038.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2749,"SABA-813","Z:\bcbcbcbc\ca-ES\data\未分类\SABA-813.mp4","Actors","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2751,"SDMT506F","Z:\bcbcbcbc\ca-ES\data\未分类\SDMT506F.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
2759,"SKMJ-360","Z:\bcbcbcbc\ca-ES\data\未分类\SKMJ-360.mp4","Actors","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2772,"SY-134","Z:\bcbcbcbc\ca-ES\data\未分类\SY-134.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2777,"ABF-094","Z:\bcbcbcbc\ca-ES\data\未分类\abf-094.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2778,"ABP-744","Z:\bcbcbcbc\ca-ES\data\未分类\abp744-5.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2779,"ABW-230","Z:\bcbcbcbc\ca-ES\data\未分类\abw-230.mp4","Fanart|NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2780,"ABW-239","Z:\bcbcbcbc\ca-ES\data\未分类\abw-239.mp4","Poster|Fanart|NFO","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2781,"AKA-024","Z:\bcbcbcbc\ca-ES\data\未分类\aka-024.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2782,"FC1206782_SP (1)","Z:\bcbcbcbc\ca-ES\data\未分类\fc1206782_sp (1).mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 FC1206782_SP (1) 与文件重识别 FC-1206782 不一致。"
2783,"FC2-PPV-3232483_1","Z:\bcbcbcbc\ca-ES\data\未分类\fc2-ppv-3232483_1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3232483_1 与文件重识别 FC2-PPV-3232483 不一致。"
2784,"FC2-PPV-3232483_2","Z:\bcbcbcbc\ca-ES\data\未分类\fc2-ppv-3232483_2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3232483_2 与文件重识别 FC2-PPV-3232483 不一致。"
2785,"FC2-PPV-3232483_3","Z:\bcbcbcbc\ca-ES\data\未分类\fc2-ppv-3232483_3.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3232483_3 与文件重识别 FC2-PPV-3232483 不一致。"
2786,"FC2PPV-2314275","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-2314275.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-2314275 与文件重识别 FC2-PPV-2314275 不一致。"
2787,"FC2PPV-3246007","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-3246007.mp4","Actors|Genres|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3246007 与文件重识别 FC2-PPV-3246007 不一致。"
2788,"FC2PPV-3253595","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-3253595.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3253595 与文件重识别 FC2-PPV-3253595 不一致。"
2789,"FC2PPV-3518061","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-3518061.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3518061 与文件重识别 FC2-PPV-3518061 不一致。"
2790,"FC2PPV-3577715","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-3577715.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3577715 与文件重识别 FC2-PPV-3577715 不一致。"
2791,"FC2PPV-3620789","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-3620789.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3620789 与文件重识别 FC2-PPV-3620789 不一致。"
2792,"FC2PPV-3780016","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-3780016.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3780016 与文件重识别 FC2-PPV-3780016 不一致。"
2793,"FC2PPV-3845406","Z:\bcbcbcbc\ca-ES\data\未分类\fc2ppv-3845406.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3845406 与文件重识别 FC2-PPV-3845406 不一致。"
2794,"FSDSS-634","Z:\bcbcbcbc\ca-ES\data\未分类\fsdss-634.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2797,"HMDNV-379","Z:\bcbcbcbc\ca-ES\data\未分类\hmdnv-379.mp4","Actors|NFO|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2798,"HMDNV-473","Z:\bcbcbcbc\ca-ES\data\未分类\hmdnv-473.mp4","Actors|NFO|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2799,"HMN-170","Z:\bcbcbcbc\ca-ES\data\未分类\hmn-170.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2802,"IPX-832","Z:\bcbcbcbc\ca-ES\data\未分类\ipx-832.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2803,"IPX-866","Z:\bcbcbcbc\ca-ES\data\未分类\ipx-866.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2804,"IPX-872","Z:\bcbcbcbc\ca-ES\data\未分类\ipx-872.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2805,"IPX-877","Z:\bcbcbcbc\ca-ES\data\未分类\ipx-877.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2806,"IPX-901","Z:\bcbcbcbc\ca-ES\data\未分类\ipx-901.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2807,"IPX-980","Z:\bcbcbcbc\ca-ES\data\未分类\ipx-980.mp4","NFO|Series|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2808,"IPX-990","Z:\bcbcbcbc\ca-ES\data\未分类\ipx-990.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2809,"JUFD-994","Z:\bcbcbcbc\ca-ES\data\未分类\jufd-994.mp4","NFO|Description|Series|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2810,"JUQ-369","Z:\bcbcbcbc\ca-ES\data\未分类\juq-369.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2811,"JUY-00988","Z:\bcbcbcbc\ca-ES\data\未分类\juy00988.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2812,"KNSM-007","Z:\bcbcbcbc\ca-ES\data\未分类\knsm-007.mp4","NFO|Series|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2813,"KRE-002","Z:\bcbcbcbc\ca-ES\data\未分类\kre-002.wmv","NFO|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2816,"MDC-002","Z:\bcbcbcbc\ca-ES\data\未分类\mdc-002.wmv","NFO|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
